Code,Label
"public class Solution {
    public boolean isOneBitCharacter(int[] bits) {
        int i = 0;
        while (i < bits.length - 1) {
            if (bits[i] == 0) {
                i++; // Move to the next bit
            } else {
                i += 2; // Skip the next bit
            }
        }
        // If we reach the end of the array, the last character must be a one-bit character
        return i == bits.length - 1;
    }

    public static void main(String[] args) {
        Solution solution = new Solution();

        // Example 1
        int[] bits1 = {1, 0, 0};
        System.out.println(solution.isOneBitCharacter(bits1)); // Output: true

        // Example 2
        int[] bits2 = {1, 1, 1, 0};
        System.out.println(solution.isOneBitCharacter(bits2)); // Output: false
    }
}
",1
"public class Solution {
    public boolean isRectangleOverlap(int[] rec1, int[] rec2) {
        // Check if rec1 is to the left of rec2
        if (rec1[2] <= rec2[0])
            return false;
        // Check if rec1 is to the right of rec2
        if (rec1[0] >= rec2[2])
            return false;
        // Check if rec1 is above rec2
        if (rec1[3] <= rec2[1])
            return false;
        // Check if rec1 is below rec2
        if (rec1[1] >= rec2[3])
            return false;
        // If none of the above conditions are true, the rectangles overlap
        return true;
    }

    public static void main(String[] args) {
        Solution solution = new Solution();

        // Example 1
        int[] rec1 = {0, 0, 2, 2};
        int[] rec2 = {1, 1, 3, 3};
        System.out.println(solution.isRectangleOverlap(rec1, rec2)); // Output: true

        // Example 2
        int[] rec3 = {0, 0, 1, 1};
        int[] rec4 = {1, 0, 2, 1};
        System.out.println(solution.isRectangleOverlap(rec3, rec4)); // Output: false

        // Example 3
        int[] rec5 = {0, 0, 1, 1};
        int[] rec6 = {2, 2, 3, 3};
        System.out.println(solution.isRectangleOverlap(rec5, rec6)); // Output: false
    }
}
",1
"public class Solution {
    public boolean lemonadeChange(int[] bills) {
        int count5 = 0, count10 = 0;

        for (int bill : bills) {
            if (bill == 5) {
                count5++;
            } else if (bill == 10) {
                if (count5 == 0) {
                    return false;
                }
                count5--;
                count10++;
            } else {
                if (count10 > 0 && count5 > 0) {
                    count10--;
                    count5--;
                } else if (count5 >= 3) {
                    count5 -= 3;
                } else {
                    return false;
                }
            }
        }

        return true;
    }

    public static void main(String[] args) {
        Solution solution = new Solution();

        // Example 1
        int[] bills1 = {5, 5, 5, 10, 20};
        System.out.println(solution.lemonadeChange(bills1)); // Output: true

        // Example 2
        int[] bills2 = {5, 5, 10, 10, 20};
        System.out.println(solution.lemonadeChange(bills2)); // Output: false
    }
}
",1
"public class Solution {
    public int findLengthOfLCIS(int[] nums) {
        if (nums == null || nums.length == 0) {
            return 0;
        }

        int maxLength = 1;
        int currentLength = 1;

        for (int i = 1; i < nums.length; i++) {
            if (nums[i] > nums[i - 1]) {
                currentLength++;
                maxLength = Math.max(maxLength, currentLength);
            } else {
                currentLength = 1;
            }
        }

        return maxLength;
    }

    public static void main(String[] args) {
        Solution solution = new Solution();

        // Test cases
        int[] nums1 = {1, 3, 5, 4, 7};
        System.out.println(solution.findLengthOfLCIS(nums1)); // Output: 3

        int[] nums2 = {2, 2, 2, 2, 2};
        System.out.println(solution.findLengthOfLCIS(nums2)); // Output: 1
    }
}
",1
"public class Solution {
    public int[][] matrixReshape(int[][] mat, int r, int c) {
        int m = mat.length;
        int n = mat[0].length;

        // If the number of elements is not the same, return the original matrix
        if (m * n != r * c) {
            return mat;
        }

        int[][] reshaped = new int[r][c];
        int rowIndex = 0;
        int colIndex = 0;

        for (int i = 0; i < m; i++) {
            for (int j = 0; j < n; j++) {
                reshaped[rowIndex][colIndex++] = mat[i][j];
                if (colIndex == c) {
                    colIndex = 0;
                    rowIndex++;
                }
            }
        }

        return reshaped;
    }

    public static void main(String[] args) {
        Solution solution = new Solution();

        // Test cases
        int[][] mat1 = {{1, 2}, {3, 4}};
        int[][] result1 = solution.matrixReshape(mat1, 1, 4);
        for (int[] row : result1) {
            System.out.println(Arrays.toString(row));
        }

        int[][] mat2 = {{1, 2}, {3, 4}};
        int[][] result2 = solution.matrixReshape(mat2, 2, 4);
        for (int[] row : result2) {
            System.out.println(Arrays.toString(row));
        }
    }
}
",1
"public class Solution {
    public int[] numberOfLines(int[] widths, String s) {
        int lines = 1; // Start with one line
        int width = 0; // Width of the current line
        for (char c : s.toCharArray()) {
            int charWidth = widths[c - 'a'];
            // If adding the current character exceeds the width limit
            if (width + charWidth > 100) {
                lines++; // Start a new line
                width = charWidth; // Reset the width for the new line
            } else {
                width += charWidth; // Add the character width to the current line
            }
        }
        return new int[]{lines, width};
    }

    public static void main(String[] args) {
        Solution solution = new Solution();

        // Test cases
        int[] widths1 = {10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10};
        String s1 = ""abcdefghijklmnopqrstuvwxyz"";
        int[] result1 = solution.numberOfLines(widths1, s1);
        System.out.println(Arrays.toString(result1)); // Output: [3, 60]

        int[] widths2 = {4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10};
        String s2 = ""bbbcccdddaaa"";
        int[] result2 = solution.numberOfLines(widths2, s2);
        System.out.println(Arrays.toString(result2)); // Output: [2, 4]
    }
}
",1
"import java.util.HashMap;

public class Solution {
    public int countCharacters(String[] words, String chars) {
        int result = 0;
        HashMap<Character, Integer> charCount = new HashMap<>();
        
        // Count the frequency of each character in chars
        for (char c : chars.toCharArray()) {
            charCount.put(c, charCount.getOrDefault(c, 0) + 1);
        }
        
        // Check each word
        for (String word : words) {
            HashMap<Character, Integer> wordCount = new HashMap<>();
            boolean goodWord = true;
            
            // Count the frequency of each character in the current word
            for (char c : word.toCharArray()) {
                wordCount.put(c, wordCount.getOrDefault(c, 0) + 1);
            }
            
            // Check if the current word can be formed
            for (char c : wordCount.keySet()) {
                if (!charCount.containsKey(c) || wordCount.get(c) > charCount.get(c)) {
                    goodWord = false;
                    break;
                }
            }
            
            // If the word is good, add its length to the result
            if (goodWord) {
                result += word.length();
            }
        }
        
        return result;
    }

    public static void main(String[] args) {
        Solution solution = new Solution();

        // Test cases
        String[] words1 = {""cat"",""bt"",""hat"",""tree""};
        String chars1 = ""atach"";
        System.out.println(solution.countCharacters(words1, chars1)); // Output: 6

        String[] words2 = {""hello"",""world"",""leetcode""};
        String chars2 = ""welldonehoneyr"";
        System.out.println(solution.countCharacters(words2, chars2)); // Output: 10
    }
}
",1
"public class Solution {
    public int dominantIndex(int[] nums) {
        int maxIndex = 0;
        int maxNum = nums[0];
        
        // Find the index of the largest element
        for (int i = 1; i < nums.length; i++) {
            if (nums[i] > maxNum) {
                maxIndex = i;
                maxNum = nums[i];
            }
        }
        
        // Check if the largest element is at least twice as much as every other number
        for (int i = 0; i < nums.length; i++) {
            if (i != maxIndex && maxNum < nums[i] * 2) {
                return -1;
            }
        }
        
        return maxIndex;
    }

    public static void main(String[] args) {
        Solution solution = new Solution();

        // Test cases
        int[] nums1 = {3,6,1,0};
        System.out.println(solution.dominantIndex(nums1)); // Output: 1

        int[] nums2 = {1,2,3,4};
        System.out.println(solution.dominantIndex(nums2)); // Output: -1
    }
}
",1
"class Solution {
    public boolean validPalindrome(String s) {
        int left = 0, right = s.length() - 1;
        
        while (left < right) {
            if (s.charAt(left) != s.charAt(right)) {
                return isPalindrome(s, left + 1, right) || isPalindrome(s, left, right - 1);
            }
            left++;
            right--;
        }
        
        return true;
    }
    
    private boolean isPalindrome(String s, int left, int right) {
        while (left < right) {
            if (s.charAt(left) != s.charAt(right)) {
                return false;
            }
            left++;
            right--;
        }
        return true;
    }
}
",1
"import java.util.*;

class Solution {
    public String[] uncommonFromSentences(String s1, String s2) {
        // Create a map to store the frequency of each word
        Map<String, Integer> wordCount = new HashMap<>();
        
        // Helper function to add words to the map
        addWordsToMap(s1, wordCount);
        addWordsToMap(s2, wordCount);
        
        // List to store the result
        List<String> result = new ArrayList<>();
        
        // Find words with a count of 1 in the map
        for (Map.Entry<String, Integer> entry : wordCount.entrySet()) {
            if (entry.getValue() == 1) {
                result.add(entry.getKey());
            }
        }
        
        // Convert the result list to an array and return it
        return result.toArray(new String[0]);
    }
    
    // Helper function to add words to the map
    private void addWordsToMap(String sentence, Map<String, Integer> wordCount) {
        String[] words = sentence.split("" "");
        for (String word : words) {
            wordCount.put(word, wordCount.getOrDefault(word, 0) + 1);
        }
    }
    
    // Example usage
    public static void main(String[] args) {
        Solution solution = new Solution();
        System.out.println(Arrays.toString(solution.uncommonFromSentences(""this apple is sweet"", ""this apple is sour""))); // Output: [""sweet"",""sour""]
        System.out.println(Arrays.toString(solution.uncommonFromSentences(""apple apple"", ""banana""))); // Output: [""banana""]
    }
}
",1
"class MyHashSet {
    private static final int SIZE = 10000;
    private Bucket[] buckets;

    public MyHashSet() {
        buckets = new Bucket[SIZE];
        for (int i = 0; i < SIZE; i++) {
            buckets[i] = new Bucket();
        }
    }

    public void add(int key) {
        int index = hash(key);
        buckets[index].insert(key);
    }

    public void remove(int key) {
        int index = hash(key);
        buckets[index].delete(key);
    }

    public boolean contains(int key) {
        int index = hash(key);
        return buckets[index].exists(key);
    }

    private int hash(int key) {
        return key % SIZE;
    }

    private class Bucket {
        private LinkedList<Integer> list;

        public Bucket() {
            list = new LinkedList<>();
        }

        public void insert(Integer key) {
            if (!list.contains(key)) {
                list.addFirst(key);
            }
        }

        public void delete(Integer key) {
            list.remove(key);
        }

        public boolean exists(Integer key) {
            return list.contains(key);
        }
    }
}

/**
 * Your MyHashSet object will be instantiated and called as such:
 * MyHashSet obj = new MyHashSet();
 * obj.add(key);
 * obj.remove(key);
 * boolean param_3 = obj.contains(key);
 */
",1
"public class Solution {
    public String removeOuterParentheses(String s) {
        StringBuilder result = new StringBuilder();
        int balance = 0; // To keep track of the balance of the parentheses
        int start = 0; // To mark the start of a primitive part
        
        for (int i = 0; i < s.length(); i++) {
            char ch = s.charAt(i);
            if (ch == '(') {
                if (balance == 0) {
                    start = i; // Mark the start of a primitive part
                }
                balance++;
            } else {
                balance--;
                if (balance == 0) {
                    // Primitive part ends at index i
                    result.append(s.substring(start + 1, i)); // Append the inner part without the outermost parentheses
                }
            }
        }
        
        return result.toString();
    }

    public static void main(String[] args) {
        Solution sol = new Solution();
        // Test cases
        System.out.println(sol.removeOuterParentheses(""(()())(())"")); // Output: ""()()()""
        System.out.println(sol.removeOuterParentheses(""(()())(())(()(()))"")); // Output: ""()()()()(())""
        System.out.println(sol.removeOuterParentheses(""()()"")); // Output: """"
    }
}
",1
"import java.util.HashSet;

public class Solution {
    public int[] fairCandySwap(int[] aliceSizes, int[] bobSizes) {
        int sumAlice = 0, sumBob = 0;
        HashSet<Integer> aliceSet = new HashSet<>();
        
        // Calculate sums and store Alice's sizes in a set
        for (int size : aliceSizes) {
            sumAlice += size;
            aliceSet.add(size);
        }
        
        for (int size : bobSizes) {
            sumBob += size;
        }
        
        // Calculate the target sum after exchange
        int target = (sumAlice + sumBob) / 2;
        
        // Iterate through Bob's sizes to find a valid swap
        for (int boxBob : bobSizes) {
            int desiredAlice = boxBob + (target - sumBob);
            if (aliceSet.contains(desiredAlice)) {
                return new int[] { desiredAlice, boxBob };
            }
        }
        
        // If no solution found (though guaranteed there is one according to problem statement)
        return new int[] { -1, -1 }; // This line should never execute due to problem constraints
    }
}
",1
"class Solution {
    public String convert(String s, int numRows) {
        if (numRows == 1) return s; // Special case if only one row

        StringBuilder[] rows = new StringBuilder[Math.min(numRows, s.length())];
        for (int i = 0; i < rows.length; i++) {
            rows[i] = new StringBuilder();
        }

        int currRow = 0;
        boolean goingDown = false;

        for (char c : s.toCharArray()) {
            rows[currRow].append(c);
            if (currRow == 0 || currRow == numRows - 1) goingDown = !goingDown;
            currRow += goingDown ? 1 : -1;
        }

        StringBuilder result = new StringBuilder();
        for (StringBuilder row : rows) {
            result.append(row);
        }

        return result.toString();
    }
}
",1
"class Solution {
    public int reverse(int x) {
        int reversed = 0;
        while (x != 0) {
            int pop = x % 10;
            x /= 10;
            // Check for overflow before actually updating reversed
            if (reversed > Integer.MAX_VALUE/10 || (reversed == Integer.MAX_VALUE / 10 && pop > 7)) return 0;
            if (reversed < Integer.MIN_VALUE/10 || (reversed == Integer.MIN_VALUE / 10 && pop < -8)) return 0;
            reversed = reversed * 10 + pop;
        }
        return reversed;
    }
}
",1
"class Solution {
    public String longestPalindrome(String s) {
        if (s == null || s.length() < 1) return """";
        int start = 0, end = 0;
        for (int i = 0; i < s.length(); i++) {
            int len1 = expandAroundCenter(s, i, i); // Odd length palindromes
            int len2 = expandAroundCenter(s, i, i + 1); // Even length palindromes
            int len = Math.max(len1, len2);
            if (len > end - start) {
                start = i - (len - 1) / 2;
                end = i + len / 2;
            }
        }
        return s.substring(start, end + 1);
    }

    private int expandAroundCenter(String s, int left, int right) {
        while (left >= 0 && right < s.length() && s.charAt(left) == s.charAt(right)) {
            left--;
            right++;
        }
        return right - left - 1;
    }
}
",1
"class Solution {
    public int maxArea(int[] height) {
        int left = 0; // Initialize the left pointer
        int right = height.length - 1; // Initialize the right pointer
        int maxArea = 0; // Variable to store the maximum area

        while (left < right) {
            // Calculate the current area
            int width = right - left;
            int currentHeight = Math.min(height[left], height[right]);
            int currentArea = width * currentHeight;
            // Update the maximum area if the current area is greater
            maxArea = Math.max(maxArea, currentArea);

            // Move the pointer which is at the shorter line
            if (height[left] < height[right]) {
                left++;
            } else {
                right--;
            }
        }

        return maxArea;
    }
}
",1
"class Solution {
    public boolean isMatch(String s, String p) {
        int m = s.length();
        int n = p.length();
        boolean[][] dp = new boolean[m + 1][n + 1];

        // Base case: empty string and empty pattern are a match
        dp[0][0] = true;

        // Handle patterns like a*, a*b*, a*b*c*
        for (int j = 2; j <= n; j++) {
            if (p.charAt(j - 1) == '*') {
                dp[0][j] = dp[0][j - 2];
            }
        }

        // Fill the dp array
        for (int i = 1; i <= m; i++) {
            for (int j = 1; j <= n; j++) {
                if (p.charAt(j - 1) == '.' || p.charAt(j - 1) == s.charAt(i - 1)) {
                    dp[i][j] = dp[i - 1][j - 1];
                } else if (p.charAt(j - 1) == '*') {
                    dp[i][j] = dp[i][j - 2]; // Consider zero occurrence of the character before *
                    if (p.charAt(j - 2) == '.' || p.charAt(j - 2) == s.charAt(i - 1)) {
                        dp[i][j] = dp[i][j] || dp[i - 1][j]; // Consider one or more occurrence of the character before *
                    }
                }
            }
        }

        return dp[m][n];
    }
}
",1
"class Solution {
    public String intToRoman(int num) {
        // Define the mapping of Roman numerals
        int[] values = {1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1};
        String[] symbols = {""M"", ""CM"", ""D"", ""CD"", ""C"", ""XC"", ""L"", ""XL"", ""X"", ""IX"", ""V"", ""IV"", ""I""};

        StringBuilder sb = new StringBuilder();
        
        // Iterate through each value-symbol pair
        for (int i = 0; i < values.length && num > 0; i++) {
            // Append the symbol while the value can be subtracted from num
            while (num >= values[i]) {
                num -= values[i];
                sb.append(symbols[i]);
            }
        }
        
        return sb.toString();
    }
}
",1
"import java.util.ArrayList;
import java.util.Arrays;
import java.util.List;

class Solution {
    public List<List<Integer>> threeSum(int[] nums) {
        List<List<Integer>> result = new ArrayList<>();
        Arrays.sort(nums); // Sort the array
        
        for (int i = 0; i < nums.length - 2; i++) {
            if (i > 0 && nums[i] == nums[i - 1]) continue; // Skip duplicate elements
            
            int left = i + 1;
            int right = nums.length - 1;
            
            while (left < right) {
                int sum = nums[i] + nums[left] + nums[right];
                
                if (sum == 0) {
                    result.add(Arrays.asList(nums[i], nums[left], nums[right]));
                    while (left < right && nums[left] == nums[left + 1]) left++; // Skip duplicates
                    while (left < right && nums[right] == nums[right - 1]) right--; // Skip duplicates
                    left++;
                    right--;
                } else if (sum < 0) {
                    left++;
                } else {
                    right--;
                }
            }
        }
        
        return result;
    }
}
",1
"import java.util.ArrayList;
import java.util.List;

class Solution {
    public List<String> generateParenthesis(int n) {
        List<String> result = new ArrayList<>();
        backtrack(result, """", 0, 0, n);
        return result;
    }
    
    private void backtrack(List<String> result, String current, int open, int close, int max) {
        if (current.length() == max * 2) {
            result.add(current);
            return;
        }
        
        if (open < max) {
            backtrack(result, current + ""("", open + 1, close, max);
        }
        if (close < open) {
            backtrack(result, current + "")"", open, close + 1, max);
        }
    }
}
",1
"import java.util.*;

class ListNode {
    int val;
    ListNode next;
    ListNode() {}
    ListNode(int val) { this.val = val; }
    ListNode(int val, ListNode next) { this.val = val; this.next = next; }

    public static ListNode deserialize(String data) {
        if (data.equals(""[]"")) return null;

        String[] values = data.substring(1, data.length() - 1).split("","");
        ListNode dummy = new ListNode(0);
        ListNode current = dummy;

        for (String val : values) {
            current.next = new ListNode(Integer.parseInt(val.trim()));
            current = current.next;
        }

        return dummy.next;
    }

    public static String serialize(ListNode node) {
        StringBuilder sb = new StringBuilder();
        sb.append(""["");
        while (node != null) {
            sb.append(node.val);
            if (node.next != null) {
                sb.append("","");
            }
            node = node.next;
        }
        sb.append(""]"");
        return sb.toString();
    }
}

class Solution {
    public ListNode swapPairs(ListNode head) {
        ListNode dummy = new ListNode(0);
        dummy.next = head;
        ListNode prev = dummy;

        while (head != null && head.next != null) {
            ListNode first = head;
            ListNode second = head.next;

            prev.next = second;
            first.next = second.next;
            second.next = first;

            prev = first;
            head = first.next;
        }

        return dummy.next;
    }
}

public class Main {
    public static void main(String[] args) {
        Solution solution = new Solution();
        
        ListNode head = ListNode.deserialize(""[1,2,3,4]"");
        ListNode swapped = solution.swapPairs(head);
        String result = ListNode.serialize(swapped);
        
        System.out.println(result); // Expected output: [2,1,4,3]
    }
}
",1
"import java.util.*;

class Solution {
    public List<List<Integer>> fourSum(int[] nums, int target) {
        List<List<Integer>> result = new ArrayList<>();
        if (nums == null || nums.length < 4) {
            return result;
        }

        Arrays.sort(nums);

        for (int i = 0; i < nums.length - 3; i++) {
            if (i > 0 && nums[i] == nums[i - 1]) continue; // Skip duplicate elements

            for (int j = i + 1; j < nums.length - 2; j++) {
                if (j > i + 1 && nums[j] == nums[j - 1]) continue; // Skip duplicate elements

                int left = j + 1;
                int right = nums.length - 1;

                while (left < right) {
                    long sum = (long) nums[i] + nums[j] + nums[left] + nums[right];

                    if (sum == target) {
                        result.add(Arrays.asList(nums[i], nums[j], nums[left], nums[right]));

                        while (left < right && nums[left] == nums[left + 1]) left++; // Skip duplicate elements
                        while (left < right && nums[right] == nums[right - 1]) right--; // Skip duplicate elements

                        left++;
                        right--;
                    } else if (sum < target) {
                        left++;
                    } else {
                        right--;
                    }
                }
            }
        }

        return result;
    }

    public static void main(String[] args) {
        Solution solution = new Solution();
        
        int[] nums1 = {1, 0, -1, 0, -2, 2};
        int target1 = 0;
        System.out.println(solution.fourSum(nums1, target1)); // Expected output: [[-2, -1, 1, 2], [-2, 0, 0, 2], [-1, 0, 0, 1]]

        int[] nums2 = {2, 2, 2, 2, 2};
        int target2 = 8;
        System.out.println(solution.fourSum(nums2, target2)); // Expected output: [[2, 2, 2, 2]]
    }
}
",1
"import java.util.ArrayList;
import java.util.List;

class Solution {
    private static final String[] KEYPAD = {
        """",     // 0
        """",     // 1
        ""abc"",  // 2
        ""def"",  // 3
        ""ghi"",  // 4
        ""jkl"",  // 5
        ""mno"",  // 6
        ""pqrs"", // 7
        ""tuv"",  // 8
        ""wxyz""  // 9
    };

    public List<String> letterCombinations(String digits) {
        List<String> result = new ArrayList<>();
        if (digits == null || digits.length() == 0) {
            return result;
        }

        backtrack(result, new StringBuilder(), digits, 0);
        return result;
    }

    private void backtrack(List<String> result, StringBuilder current, String digits, int index) {
        if (index == digits.length()) {
            result.add(current.toString());
            return;
        }

        String letters = KEYPAD[digits.charAt(index) - '0'];
        for (char letter : letters.toCharArray()) {
            current.append(letter);
            backtrack(result, current, digits, index + 1);
            current.deleteCharAt(current.length() - 1);
        }
    }

    public static void main(String[] args) {
        Solution solution = new Solution();
        
        String digits1 = ""23"";
        System.out.println(solution.letterCombinations(digits1)); // Expected output: [""ad"",""ae"",""af"",""bd"",""be"",""bf"",""cd"",""ce"",""cf""]

        String digits2 = """";
        System.out.println(solution.letterCombinations(digits2)); // Expected output: []

        String digits3 = ""2"";
        System.out.println(solution.letterCombinations(digits3)); // Expected output: [""a"",""b"",""c""]
    }
}
",1
"import java.util.*;
import java.io.*;

public class Main {
    public static void main(String[] args) {
        // Create a Scanner object to read input
        Scanner sc = new Scanner(System.in);

        // Read the input string S
        String S = sc.nextLine();

        // Remove all occurrences of '.' from the string
        String result = S.replace(""."", """");

        // Print the result
        System.out.println(result);

        // Close the scanner
        sc.close();
    }
}
",1
"import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int m = sc.nextInt();
        List<Integer> list = new ArrayList<>();
        
        // Convert m into a sum of cubes (approach inspired from base-3 conversion)
        for (int i = 0; m > 0; i++) {
            // While m is not divisible by 3, subtract 1 and add the index 'i' to the list
            while (m % 3 != 0) {
                m--;               // Decrease m by 1
                list.add(i);        // Add the current index as part of the solution
            }
            m /= 3;  // Divide m by 3 to move to the next term
        }
        
        // Output the result
        System.out.println(list.size());  // Print the size of the list (N)
        for (Integer i : list) {
            System.out.print(i + "" "");  // Print each element in the list
        }
    }
}
",1
"import java.util.Scanner;

class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt(), q = sc.nextInt();
        StringBuilder s = new StringBuilder(sc.next());  // No extra commas needed.
        
        // Initial count of ""ABC""
        int ans = 0;
        for (int i = 0; i <= n - 3; i++) {
            if (s.substring(i, i + 3).equals(""ABC"")) {
                ans++;
            }
        }

        // Processing queries
        for (int i = 0; i < q; i++) {
            int x = sc.nextInt() - 1;  // Convert to 0-based index
            char newChar = sc.next().charAt(0);
            
            // Only check the relevant range around the update
            for (int j = Math.max(0, x - 2); j <= Math.min(n - 3, x); j++) {
                if (s.substring(j, j + 3).equals(""ABC"")) {
                    ans--;  // Subtract ""ABC"" before making the change
                }
            }

            // Update the character at position x
            s.setCharAt(x, newChar);

            // Re-check the relevant range around the updated character
            for (int j = Math.max(0, x - 2); j <= Math.min(n - 3, x); j++) {
                if (s.substring(j, j + 3).equals(""ABC"")) {
                    ans++;  // Add ""ABC"" if it now exists after the change
                }
            }

            // Output the current number of ""ABC""
            System.out.println(ans);
        }

        sc.close();
    }
}
",1
"import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        
        int buildingCount = scanner.nextInt();
        int[] heights = new int[buildingCount + 1];
        
        // Input heights
        for (int i = 1; i <= buildingCount; i++) {
            heights[i] = scanner.nextInt();
        }
        
        // Array to store nearest taller building index for each building
        int[] nearestTaller = new int[buildingCount + 1];
        Stack<Integer> indexStack = new Stack<>();
        
        // Finding the nearest taller building for each building
        for (int current = 1; current <= buildingCount; current++) {
            while (!indexStack.isEmpty() && heights[indexStack.peek()] <= heights[current]) {
                indexStack.pop();
            }
            nearestTaller[current] = indexStack.isEmpty() ? 0 : indexStack.peek();
            indexStack.push(current);
        }
        
        // Differential array to count the number of visible buildings
        int[] countDiff = new int[buildingCount + 2];
        
        for (int j = 1; j <= buildingCount; j++) {
            int start = (nearestTaller[j] == 0) ? 1 : nearestTaller[j];
            int end = j - 1;
            if (start <= end) {
                countDiff[start]++;
                countDiff[end + 1]--;
            }
        }
        
        // Array to store the final visible count for each building
        int[] visibleCount = new int[buildingCount + 1];
        visibleCount[1] = countDiff[1];
        
        // Accumulate the counts from the differential array
        for (int i = 2; i <= buildingCount; i++) {
            visibleCount[i] = visibleCount[i - 1] + countDiff[i];
        }
        
        // Print the result
        for (int i = 1; i <= buildingCount; i++) {
            System.out.print(visibleCount[i] + (i < buildingCount ? "" "" : ""\n""));
        }
        
        scanner.close();
    }
}
",1
"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int year = sc.nextInt();
        
        // Checking leap year conditions
        if (year % 400 == 0) {
            System.out.println(366);
        } else if (year % 100 == 0) {
            System.out.println(365);
        } else if (year % 4 == 0) {
            System.out.println(366);
        } else {
            System.out.println(365);
        }
    }
}
",1
"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        
        // Read the number of elements
        int n = sc.nextInt();
        
        // Read the array
        int[] A = new int[n];
        for (int i = 0; i < n; i++) {
            A[i] = sc.nextInt();
        }
        
        // Find the largest element and its index
        int maxIdx = 0;
        for (int i = 1; i < n; i++) {
            if (A[i] > A[maxIdx]) {
                maxIdx = i;
            }
        }
        
        // Find the second largest element
        int secondMaxIdx = -1;
        for (int i = 0; i < n; i++) {
            if (i != maxIdx) {
                if (secondMaxIdx == -1 || A[i] > A[secondMaxIdx]) {
                    secondMaxIdx = i;
                }
            }
        }
        
        // Output the 1-based index of the second largest element
        System.out.println(secondMaxIdx + 1);
    }
}
",1
"import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);

        // Read the number of people and the budget
        int N = sc.nextInt();
        long M = sc.nextLong();

        // Read the transportation costs
        int[] A = new int[N];
        long totalCost = 0;
        int maxA = 0;
        for (int i = 0; i < N; i++) {
            A[i] = sc.nextInt();
            totalCost += A[i];
            maxA = Math.max(maxA, A[i]);
        }

        // If the total cost is less than or equal to the budget, the answer is infinite
        if (totalCost <= M) {
            System.out.println(""infinite"");
            return;
        }

        // Binary search to find the maximum subsidy limit x
        long left = 0, right = maxA;
        while (left < right) {
            long mid = (left + right + 1) / 2;  // Try mid as a potential limit x
            if (canSubsidize(mid, A, N, M)) {
                left = mid;  // If it's possible, try a larger x
            } else {
                right = mid - 1;  // Otherwise, try a smaller x
            }
        }

        // Output the result
        System.out.println(left);
    }

    // Function to check if the total subsidy is within the budget for a given x
    private static boolean canSubsidize(long x, int[] A, int N, long M) {
        long totalSubsidy = 0;
        for (int i = 0; i < N; i++) {
            totalSubsidy += Math.min(x, A[i]);
            if (totalSubsidy > M) {
                return false;  // If it exceeds the budget, return false
            }
        }
        return true;
    }
}
",1
"import java.util.HashMap;
import java.util.Scanner;

public class Main {

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);

        int n = sc.nextInt();
        char[] s = sc.next().toCharArray();
        sc.close();

        // HashMap to convert 'R', 'P', 'S' to integers for easier handling
        HashMap<Character, Integer> toNum = new HashMap<>();
        toNum.put('R', 0); // Rock
        toNum.put('P', 1); // Paper
        toNum.put('S', 2); // Scissors

        // DP array to store the maximum wins for each move
        int[][] dp = new int[n+1][3];

        // Loop through each round
        for (int i = 1; i <= n; i++) {
            int aokiMove = toNum.get(s[i-1]); // Aoki's move
            int winMove = (aokiMove + 1) % 3; // The move that beats Aoki's move
            int drawMove = aokiMove;          // The move that ties with Aoki's move
            
            // Update dp for each possible move Takahashi could make in this round
            for (int takahashiMove = 0; takahashiMove < 3; takahashiMove++) {
                // If Takahashi makes the winning move
                if (takahashiMove == winMove) {
                    dp[i][takahashiMove] = Math.max(dp[i-1][(takahashiMove+1)%3], dp[i-1][(takahashiMove+2)%3]) + 1;
                } 
                // If Takahashi makes the draw move
                else if (takahashiMove == drawMove) {
                    dp[i][takahashiMove] = Math.max(dp[i-1][(takahashiMove+1)%3], dp[i-1][(takahashiMove+2)%3]);
                }
            }
        }

        // Calculate the final result by taking the max value from the last round
        int ans = 0;
        for (int i = 0; i < 3; i++) {
            ans = Math.max(ans, dp[n][i]);
        }

        System.out.println(ans);
    }
}
",1
